iter	Passed	Remaining
9193	7620	75262
9194	7621	75262
9195	7622	75262
9196	7622	75261
9197	7623	75262
9198	7624	75260
9199	7625	75259
9200	7626	75258
9201	7627	75257
9202	7628	75259
9203	7629	75259
9204	7629	75257
9205	7630	75256
9206	7631	75254
9207	7632	75254
9208	7633	75255
9209	7633	75253
9210	7634	75253
9211	7636	75256
9212	7636	75255
9213	7637	75254
9214	7638	75253
9215	7639	75252
9216	7640	75250
9217	7640	75248
9218	7641	75247
9219	7642	75247
9220	7643	75247
9221	7644	75245
9222	7644	75243
9223	7645	75242
9224	7646	75241
9225	7647	75240
9226	7648	75239
9227	7648	75238
9228	7649	75236
9229	7650	75235
9230	7651	75234
9231	7651	75233
9232	7652	75232
9233	7653	75231
9234	7654	75230
9235	7655	75229
9236	7655	75227
9237	7656	75225
9238	7657	75224
9239	7658	75223
9240	7659	75221
9241	7659	75220
9242	7660	75218
9243	7661	75216
9244	7662	75216
9245	7662	75216
9246	7663	75215
9247	7664	75213
9248	7665	75211
9249	7666	75210
9250	7666	75208
9251	7667	75207
9252	7668	75205
9253	7669	75205
9254	7670	75205
9255	7670	75203
9256	7671	75201
9257	7672	75200
9258	7673	75198
9259	7673	75196
9260	7674	75196
9261	7675	75196
9262	7676	75194
9263	7677	75192
9264	7677	75192
9265	7678	75192
9266	7679	75190
9267	7680	75189
9268	7681	75187
9269	7681	75186
9270	7682	75186
9271	7683	75185
9272	7684	75184
9273	7685	75183
9274	7686	75183
9275	7686	75182
9276	7687	75181
9277	7688	75179
9278	7689	75177
9279	7689	75176
9280	7690	75175
9281	7691	75175
9282	7692	75173
9283	7693	75172
9284	7694	75171
9285	7694	75170
9286	7695	75169
9287	7696	75168
9288	7697	75166
9289	7697	75164
9290	7698	75163
9291	7699	75162
9292	7700	75161
9293	7701	75160
9294	7702	75159
9295	7702	75159
9296	7703	75158
9297	7704	75156
9298	7705	75155
9299	7705	75153
9300	7706	75152
9301	7707	75152
9302	7708	75151
9303	7709	75150
9304	7710	75148
9305	7710	75147
9306	7711	75146
9307	7712	75144
9308	7713	75143
9309	7713	75141
9310	7714	75139
9311	7715	75139
9312	7716	75139
9313	7717	75138
9314	7717	75137
9315	7718	75136
9316	7719	75134
9317	7720	75134
9318	7721	75132
9319	7721	75131
9320	7722	75129
9321	7723	75130
9322	7724	75129
9323	7725	75127
9324	7726	75126
9325	7726	75125
9326	7727	75124
9327	7728	75123
9328	7729	75122
9329	7730	75122
9330	7730	75120
9331	7731	75118
9332	7732	75117
9333	7733	75116
9334	7733	75114
9335	7734	75114
9336	7735	75113
9337	7736	75113
9338	7737	75111
9339	7738	75110
9340	7738	75108
9341	7739	75109
9342	7740	75107
9343	7741	75112
9344	7742	75110
9345	7743	75109
9346	7744	75108
9347	7744	75106
9348	7745	75105
9349	7746	75104
9350	7747	75103
9351	7748	75101
9352	7748	75100
9353	7749	75098
9354	7750	75097
9355	7751	75096
9356	7752	75095
9357	7752	75093
9358	7753	75091
9359	7754	75089
9360	7754	75088
9361	7755	75087
9362	7756	75085
9363	7757	75083
9364	7758	75083
9365	7758	75083
9366	7759	75082
9367	7760	75082
9368	7761	75081
9369	7762	75080
9370	7763	75078
9371	7764	75078
9372	7764	75078
9373	7765	75077
9374	7766	75075
9375	7767	75075
9376	7768	75074
9377	7768	75073
9378	7770	75076
9379	7771	75075
9380	7772	75077
9381	7773	75077
9382	7774	75078
9383	7774	75077
9384	7775	75076
9385	7776	75075
9386	7777	75080
9387	7778	75078
9388	7779	75077
9389	7780	75077
9390	7781	75078
9391	7782	75078
9392	7783	75077
9393	7783	75075
9394	7784	75074
9395	7785	75074
9396	7786	75072
9397	7787	75071
9398	7788	75072
9399	7788	75072
9400	7789	75071
9401	7790	75069
9402	7791	75068
9403	7792	75074
9404	7793	75072
9405	7794	75072
9406	7795	75070
9407	7796	75070
9408	7797	75070
9409	7797	75069
9410	7798	75067
9411	7799	75069
9412	7800	75067
9413	7801	75066
9414	7801	75064
9415	7802	75062
9416	7803	75060
9417	7804	75060
9418	7805	75061
9419	7805	75059
9420	7806	75058
9421	7807	75057
9422	7808	75056
9423	7809	75055
9424	7810	75054
9425	7810	75053
9426	7811	75052
9427	7812	75051
9428	7813	75051
9429	7814	75050
9430	7815	75050
9431	7815	75049
9432	7816	75047
9433	7817	75046
9434	7818	75045
9435	7819	75044
9436	7819	75044
9437	7820	75044
9438	7821	75043
9439	7822	75043
9440	7823	75043
9441	7824	75042
9442	7825	75041
9443	7825	75039
9444	7826	75038
9445	7827	75036
9446	7828	75036
9447	7829	75036
9448	7829	75034
9449	7830	75034
9450	7831	75033
9451	7832	75032
9452	7833	75030
9453	7833	75028
9454	7834	75026
9455	7835	75024
9456	7836	75024
9457	7837	75024
9458	7837	75023
9459	7838	75022
9460	7839	75021
9461	7840	75020
9462	7841	75020
9463	7842	75020
9464	7842	75019
9465	7843	75019
9466	7844	75019
9467	7845	75018
9468	7846	75017
9469	7847	75017
9470	7848	75015
9471	7848	75014
9472	7849	75012
9473	7850	75011
9474	7851	75009
9475	7851	75009
9476	7852	75009
9477	7853	75008
9478	7854	75007
9479	7855	75006
9480	7856	75005
9481	7857	75005
9482	7857	75003
9483	7858	75002
9484	7859	75000
9485	7860	75000
9486	7860	74999
9487	7861	74998
9488	7862	74997
9489	7863	74996
9490	7864	74994
9491	7864	74993
9492	7865	74991
9493	7866	74990
9494	7867	74989
9495	7867	74987
9496	7868	74986
9497	7869	74984
9498	7870	74983
9499	7870	74981
9500	7871	74981
9501	7872	74979
9502	7873	74979
9503	7874	74977
9504	7875	74976
9505	7875	74975
9506	7876	74974
9507	7877	74972
9508	7878	74971
9509	7878	74969
9510	7879	74969
9511	7880	74967
9512	7881	74965
9513	7881	74964
9514	7882	74962
9515	7883	74960
9516	7884	74959
9517	7884	74957
9518	7885	74956
9519	7886	74954
9520	7887	74953
9521	7888	74952
9522	7889	74952
9523	7889	74950
9524	7890	74949
9525	7891	74947
9526	7892	74946
9527	7892	74945
9528	7893	74943
9529	7894	74941
9530	7895	74940
9531	7895	74939
9532	7896	74938
9533	7897	74936
9534	7898	74935
9535	7898	74933
9536	7899	74931
9537	7900	74931
9538	7901	74929
9539	7902	74928
9540	7902	74926
9541	7903	74925
9542	7905	74931
9543	7905	74930
9544	7906	74929
9545	7907	74927
9546	7908	74926
9547	7908	74924
9548	7909	74922
9549	7910	74920
9550	7911	74919
9551	7911	74918
9552	7912	74916
9553	7913	74914
9554	7914	74913
9555	7914	74911
9556	7915	74909
9557	7916	74908
9558	7917	74907
9559	7917	74905
9560	7918	74903
9561	7919	74901
9562	7920	74900
9563	7920	74899
9564	7921	74898
9565	7922	74896
9566	7923	74895
9567	7923	74893
9568	7924	74893
9569	7925	74891
9570	7926	74889
9571	7927	74888
9572	7927	74886
9573	7928	74885
9574	7929	74884
9575	7930	74882
9576	7930	74881
9577	7931	74879
9578	7932	74878
9579	7933	74876
9580	7933	74875
9581	7934	74873
9582	7935	74871
9583	7936	74869
9584	7936	74868
9585	7937	74867
9586	7938	74866
9587	7939	74864
9588	7939	74863
9589	7940	74862
9590	7941	74860
9591	7942	74858
9592	7943	74857
9593	7943	74855
9594	7944	74855
9595	7945	74853
9596	7946	74851
9597	7946	74850
9598	7947	74848
9599	7948	74846
9600	7949	74845
9601	7949	74843
9602	7950	74841
9603	7951	74840
9604	7951	74838
9605	7952	74836
9606	7953	74835
9607	7954	74833
9608	7955	74832
9609	7955	74830
9610	7956	74829
9611	7957	74833
9612	7958	74832
9613	7959	74830
9614	7960	74829
9615	7961	74828
9616	7961	74826
9617	7962	74825
9618	7963	74823
9619	7964	74822
9620	7964	74821
9621	7965	74820
9622	7966	74819
9623	7967	74817
9624	7967	74815
9625	7968	74813
9626	7969	74811
9627	7970	74810
9628	7970	74808
9629	7971	74806
9630	7972	74805
9631	7973	74803
9632	7974	74808
9633	7975	74807
9634	7976	74806
9635	7976	74804
9636	7977	74802
9637	7978	74801
9638	7978	74799
9639	7979	74797
9640	7980	74796
9641	7981	74795
9642	7982	74794
9643	7982	74792
9644	7983	74790
9645	7984	74789
9646	7985	74787
9647	7985	74786
9648	7986	74784
9649	7988	74789
9650	7988	74787
9651	7989	74786
9652	7990	74784
9653	7990	74782
9654	7991	74781
9655	7992	74779
9656	7993	74778
9657	7993	74776
9658	7994	74774
9659	7995	74772
9660	7996	74771
9661	7996	74770
9662	7997	74769
9663	7998	74767
9664	7999	74765
9665	7999	74764
9666	8000	74762
9667	8001	74760
9668	8002	74758
9669	8002	74757
9670	8003	74755
9671	8004	74754
9672	8005	74752
9673	8005	74751
9674	8006	74749
9675	8007	74747
9676	8008	74746
9677	8008	74744
9678	8009	74742
9679	8010	74740
9680	8011	74738
9681	8011	74737
9682	8012	74735
9683	8013	74734
9684	8013	74732
9685	8014	74733
9686	8015	74731
9687	8016	74729
9688	8017	74728
9689	8017	74726
9690	8018	74725
9691	8019	74723
9692	8020	74722
9693	8020	74720
9694	8021	74718
9695	8022	74719
9696	8023	74717
9697	8024	74716
9698	8024	74714
9699	8025	74713
9700	8026	74711
9701	8027	74710
9702	8027	74708
9703	8028	74707
9704	8029	74705
9705	8030	74704
9706	8031	74703
9707	8031	74702
9708	8032	74700
9709	8033	74698
9710	8034	74697
9711	8034	74696
9712	8035	74696
9713	8036	74694
9714	8037	74692
9715	8037	74690
9716	8038	74690
9717	8039	74689
9718	8040	74687
9719	8041	74685
9720	8041	74683
9721	8042	74682
9722	8043	74680
9723	8043	74679
9724	8044	74677
9725	8045	74675
9726	8046	74673
9727	8047	74679
9728	8048	74677
9729	8049	74676
9730	8049	74674
9731	8050	74673
9732	8051	74672
9733	8052	74671
9734	8053	74669
9735	8053	74667
9736	8054	74666
9737	8055	74666
9738	8056	74664
9739	8056	74663
9740	8057	74661
9741	8058	74660
9742	8059	74658
9743	8059	74656
9744	8060	74655
9745	8061	74653
9746	8062	74652
9747	8062	74650
9748	8063	74650
9749	8064	74650
9750	8065	74648
9751	8066	74647
9752	8067	74646
9753	8067	74645
9754	8068	74643
9755	8069	74641
9756	8070	74639
9757	8070	74639
9758	8071	74638
9759	8072	74636
9760	8073	74635
9761	8073	74633
9762	8074	74631
9763	8075	74630
9764	8076	74628
9765	8076	74626
9766	8077	74625
9767	8078	74623
9768	8079	74621
9769	8079	74621
9770	8080	74619
9771	8081	74617
9772	8082	74616
9773	8082	74614
9774	8083	74614
9775	8084	74612
9776	8085	74611
9777	8085	74609
9778	8086	74607
9779	8087	74606
9780	8088	74604
9781	8088	74603
9782	8089	74601
9783	8090	74600
9784	8091	74598
9785	8091	74596
9786	8092	74595
9787	8093	74593
9788	8094	74591
9789	8094	74590
9790	8095	74590
9791	8096	74588
9792	8097	74587
9793	8098	74585
9794	8098	74584
9795	8099	74582
9796	8100	74581
9797	8101	74580
9798	8101	74578
9799	8102	74576
9800	8103	74575
9801	8104	74574
9802	8104	74572
9803	8105	74571
9804	8106	74569
9805	8107	74567
9806	8107	74566
9807	8108	74564
9808	8109	74563
9809	8110	74561
9810	8110	74559
9811	8111	74558
9812	8112	74557
9813	8113	74555
9814	8113	74553
9815	8114	74552
9816	8115	74551
9817	8116	74550
9818	8116	74548
9819	8117	74547
9820	8118	74546
9821	8119	74544
9822	8120	74544
9823	8120	74542
9824	8121	74540
9825	8122	74538
9826	8123	74538
9827	8123	74537
9828	8125	74542
9829	8126	74540
9830	8126	74539
9831	8127	74537
9832	8128	74537
9833	8129	74536
9834	8130	74534
9835	8130	74533
9836	8131	74532
9837	8132	74531
9838	8133	74529
9839	8133	74528
9840	8134	74526
9841	8135	74524
9842	8136	74524
9843	8137	74522
9844	8137	74521
9845	8138	74519
9846	8140	74526
9847	8141	74529
9848	8142	74528
9849	8143	74527
9850	8143	74527
9851	8144	74527
9852	8145	74526
9853	8146	74526
9854	8147	74526
9855	8148	74526
9856	8149	74525
9857	8150	74525
9858	8150	74523
9859	8151	74522
9860	8152	74524
9861	8153	74522
9862	8154	74520
9863	8155	74520
9864	8156	74521
9865	8156	74520
9866	8157	74518
9867	8158	74517
9868	8159	74516
9869	8160	74515
9870	8160	74514
9871	8161	74513
9872	8162	74511
9873	8163	74510
9874	8163	74508
9875	8164	74507
9876	8165	74505
9877	8166	74505
9878	8167	74504
9879	8167	74502
9880	8168	74501
9881	8169	74499
9882	8170	74497
9883	8170	74495
9884	8171	74494
9885	8172	74493
9886	8173	74491
9887	8173	74489
9888	8174	74487
9889	8175	74486
9890	8176	74485
9891	8176	74485
9892	8177	74484
9893	8178	74482
9894	8179	74481
9895	8180	74480
9896	8180	74479
9897	8181	74478
9898	8182	74476
9899	8183	74474
9900	8183	74473
9901	8184	74472
9902	8185	74471
9903	8186	74469
9904	8187	74475
9905	8188	74474
9906	8189	74472
9907	8190	74470
9908	8190	74469
9909	8191	74467
9910	8192	74466
9911	8193	74466
9912	8193	74464
9913	8194	74463
9914	8195	74461
9915	8196	74461
9916	8197	74461
9917	8198	74460
9918	8198	74459
9919	8199	74458
9920	8200	74457
9921	8201	74456
9922	8202	74455
9923	8203	74455
9924	8203	74454
9925	8204	74454
9926	8205	74453
9927	8206	74452
9928	8207	74450
9929	8207	74449
9930	8208	74447
9931	8209	74446
9932	8210	74445
9933	8210	74443
9934	8211	74442
9935	8212	74443
9936	8213	74445
9937	8214	74444
9938	8215	74444
9939	8216	74443
9940	8217	74442
9941	8218	74441
9942	8218	74441
9943	8219	74440
9944	8220	74439
9945	8221	74438
9946	8222	74437
9947	8222	74435
9948	8223	74434
9949	8224	74432
9950	8225	74432
9951	8226	74432
9952	8227	74431
9953	8227	74430
9954	8228	74429
9955	8229	74427
9956	8230	74427
9957	8230	74425
9958	8231	74424
9959	8232	74422
9960	8233	74421
9961	8234	74420
9962	8234	74420
9963	8235	74419
9964	8236	74418
9965	8237	74416
9966	8238	74415
9967	8238	74413
9968	8239	74412
9969	8240	74410
9970	8241	74410
9971	8242	74412
9972	8243	74412
9973	8243	74410
9974	8244	74409
9975	8245	74408
9976	8246	74406
9977	8247	74404
9978	8247	74404
9979	8248	74403
9980	8249	74402
9981	8250	74403
9982	8251	74403
9983	8252	74401
9984	8252	74400
9985	8253	74398
9986	8254	74397
9987	8255	74395
9988	8255	74393
9989	8256	74392
9990	8257	74391
9991	8258	74391
9992	8259	74390
9993	8259	74389
9994	8260	74388
9995	8261	74388
9996	8262	74387
9997	8263	74386
9998	8264	74384
9999	8264	74383
10000	8265	74382
10001	8266	74382
10002	8267	74381
10003	8268	74379
10004	8268	74379
10005	8269	74377
10006	8270	74375
10007	8271	74374
10008	8271	74372
10009	8272	74371
10010	8273	74372
10011	8274	74371
10012	8275	74370
10013	8276	74368
10014	8276	74368
10015	8277	74366
10016	8278	74365
10017	8279	74363
10018	8279	74362
10019	8280	74361
10020	8281	74360
10021	8282	74361
10022	8283	74360
10023	8284	74359
10024	8284	74358
10025	8285	74356
10026	8286	74355
10027	8287	74353
10028	8287	74351
10029	8288	74350
10030	8289	74349
10031	8290	74350
10032	8291	74349
10033	8292	74348
10034	8293	74348
10035	8293	74347
10036	8294	74346
10037	8295	74345
10038	8296	74343
10039	8296	74342
10040	8297	74342
10041	8298	74342
10042	8299	74340
10043	8300	74339
10044	8301	74339
10045	8302	74338
10046	8302	74336
10047	8303	74335
10048	8304	74334
10049	8305	74332
10050	8305	74332
10051	8306	74332
10052	8307	74330
10053	8308	74329
10054	8309	74328
10055	8309	74326
10056	8310	74325
10057	8311	74324
10058	8312	74323
10059	8313	74323
10060	8314	74322
10061	8314	74321
10062	8315	74320
10063	8316	74318
10064	8317	74317
10065	8317	74315
10066	8318	74313
10067	8319	74312
10068	8320	74310
10069	8320	74309
10070	8321	74310
10071	8322	74308
10072	8323	74308
10073	8324	74306
10074	8325	74305
10075	8325	74303
10076	8326	74302
10077	8327	74301
10078	8328	74299
10079	8328	74297
10080	8329	74296
10081	8330	74297
10082	8331	74297
10083	8332	74296
10084	8333	74295
10085	8334	74295
10086	8334	74295
10087	8335	74294
10088	8336	74292
10089	8337	74292
10090	8338	74293
10091	8339	74292
10092	8339	74290
10093	8340	74289
10094	8341	74288
10095	8342	74286
10096	8342	74284
10097	8343	74284
10098	8344	74283
10099	8345	74281
10100	8346	74281
10101	8347	74282
10102	8348	74282
10103	8348	74281
10104	8349	74281
10105	8350	74279
10106	8351	74278
10107	8352	74276
10108	8352	74274
10109	8353	74273
10110	8354	74274
10111	8355	74276
10112	8356	74275
10113	8357	74276
10114	8358	74275
10115	8359	74273
10116	8359	74272
10117	8360	74271
10118	8361	74269
10119	8362	74269
10120	8363	74270
10121	8364	74269
10122	8364	74268
10123	8365	74267
10124	8366	74266
10125	8367	74264
10126	8368	74263
10127	8368	74261
10128	8369	74259
10129	8370	74260
10130	8371	74260
10131	8372	74259
10132	8373	74258
10133	8373	74258
10134	8374	74256
10135	8375	74256
10136	8376	74254
10137	8377	74253
10138	8377	74252
10139	8378	74252
10140	8379	74251
10141	8380	74250
10142	8381	74249
10143	8382	74248
10144	8382	74248
10145	8383	74247
10146	8384	74245
10147	8385	74245
10148	8386	74244
10149	8386	74243
10150	8387	74242
10151	8388	74241
10152	8389	74240
10153	8390	74243
10154	8391	74242
10155	8392	74242
10156	8393	74240
10157	8393	74239
10158	8394	74239
10159	8395	74238
10160	8396	74238
10161	8397	74237
10162	8398	74236
10163	8398	74235
10164	8399	74233
10165	8400	74232
10166	8401	74230
10167	8402	74230
10168	8402	74230
10169	8403	74228
10170	8404	74228
10171	8405	74227
10172	8406	74227
10173	8407	74225
10174	8407	74224
10175	8408	74222
10176	8409	74221
10177	8410	74221
10178	8411	74220
10179	8412	74221
10180	8412	74220
10181	8413	74219
10182	8414	74218
10183	8415	74217
10184	8416	74215
10185	8416	74214
10186	8417	74212
10187	8418	74212
10188	8419	74213
10189	8420	74212
10190	8421	74212
10191	8422	74211
10192	8422	74210
10193	8423	74209
10194	8424	74208
10195	8425	74206
10196	8426	74206
10197	8426	74206
10198	8428	74212
10199	8429	74211
10200	8430	74209
10201	8430	74207
10202	8431	74207
10203	8432	74205
10204	8433	74203
10205	8433	74202
10206	8434	74201
10207	8435	74200
10208	8436	74198
10209	8436	74196
10210	8437	74195
10211	8438	74193
10212	8439	74191
10213	8439	74191
10214	8440	74190
10215	8441	74188
10216	8442	74188
10217	8443	74186
10218	8443	74184
10219	8444	74183
10220	8445	74181
10221	8445	74179
10222	8446	74178
10223	8447	74177
10224	8448	74176
10225	8449	74174
10226	8449	74172
10227	8450	74172
10228	8451	74170
10229	8452	74169
10230	8452	74167
10231	8453	74166
10232	8454	74164
10233	8455	74163
10234	8455	74161
10235	8456	74159
10236	8457	74158
10237	8458	74157
10238	8458	74155
10239	8459	74154
10240	8460	74152
10241	8461	74150
10242	8461	74149
10243	8462	74147
10244	8463	74146
10245	8464	74144
10246	8464	74142
10247	8465	74141
10248	8466	74140
10249	8467	74140
10250	8468	74139
10251	8468	74138
10252	8469	74136
10253	8470	74135
10254	8471	74133
10255	8471	74132
10256	8472	74131
10257	8473	74129
10258	8474	74127
10259	8474	74126
10260	8475	74125
10261	8476	74123
10262	8477	74122
10263	8478	74122
10264	8478	74121
10265	8479	74120
10266	8480	74118
10267	8481	74116
10268	8481	74115
10269	8482	74115
10270	8483	74114
10271	8484	74112
10272	8485	74110
10273	8485	74109
10274	8486	74108
10275	8487	74107
10276	8488	74105
10277	8488	74104
10278	8489	74102
10279	8490	74101
10280	8491	74100
10281	8492	74100
10282	8492	74098
10283	8493	74097
10284	8494	74095
10285	8495	74093
10286	8495	74092
10287	8496	74091
10288	8497	74089
10289	8498	74087
10290	8499	74087
10291	8499	74087
10292	8500	74085
10293	8501	74083
10294	8502	74084
10295	8503	74083
10296	8504	74083
10297	8504	74082
10298	8505	74080
10299	8506	74079
10300	8507	74079
10301	8508	74079
10302	8508	74078
10303	8509	74078
10304	8510	74076
10305	8511	74075
10306	8512	74074
10307	8512	74072
10308	8513	74070
10309	8514	74069
10310	8515	74068
10311	8516	74067
10312	8516	74065
10313	8517	74065
10314	8518	74065
10315	8519	74063
10316	8520	74062
10317	8520	74061
10318	8521	74059
10319	8522	74057
10320	8522	74055
10321	8523	74055
10322	8524	74053
10323	8525	74052
10324	8526	74050
10325	8526	74050
10326	8527	74049
10327	8528	74048
10328	8529	74047
10329	8530	74045
10330	8530	74043
10331	8531	74044
10332	8532	74042
10333	8533	74041
10334	8533	74039
10335	8534	74039
10336	8535	74038
10337	8536	74037
10338	8537	74036
10339	8538	74035
10340	8538	74034
10341	8539	74033
10342	8540	74032
10343	8541	74030
10344	8542	74035
10345	8543	74034
10346	8544	74032
10347	8545	74031
10348	8545	74030
10349	8546	74028
10350	8547	74027
10351	8548	74027
10352	8549	74026
10353	8549	74025
10354	8550	74024
10355	8551	74025
10356	8552	74023
10357	8553	74022
10358	8553	74021
10359	8554	74019
10360	8555	74019
10361	8556	74018
10362	8557	74016
10363	8557	74015
10364	8558	74013
10365	8559	74012
10366	8560	74011
10367	8561	74010
10368	8561	74008
10369	8562	74007
10370	8563	74005
10371	8564	74006
10372	8564	74004
10373	8565	74003
10374	8566	74001
10375	8568	74007
10376	8568	74006
10377	8569	74005
10378	8570	74003
10379	8571	74001
10380	8571	74000
10381	8572	73999
10382	8573	73997
10383	8574	73995
10384	8574	73994
10385	8575	73993
10386	8576	73991
10387	8577	73991
10388	8578	73990
10389	8578	73989
10390	8579	73988
10391	8580	73988
10392	8581	73986
10393	8582	73986
10394	8583	73987
10395	8583	73985
10396	8584	73984
10397	8585	73983
10398	8586	73982
10399	8587	73980
10400	8587	73979
10401	8588	73979
10402	8590	73983
10403	8590	73982
10404	8591	73980
10405	8592	73978
10406	8593	73977
10407	8594	73981
10408	8595	73979
10409	8595	73977
10410	8596	73978
10411	8597	73977
10412	8598	73975
10413	8599	73974
10414	8600	73974
10415	8600	73972
10416	8601	73971
10417	8602	73970
10418	8603	73968
10419	8603	73967
10420	8604	73967
10421	8605	73966
10422	8606	73965
10423	8607	73964
10424	8608	73963
